theta_H,phi_H,theta_V,phi_V,R,G,B
0.287504,1.672308,1.049562,6.172516,7.455050,7.308386,6.941727
0.048501,4.875955,1.056991,0.564984,14.474024,14.182144,13.452446
0.007025,3.963167,0.684793,5.707716,6.101239,5.972872,5.651954
0.659747,0.705863,0.791413,1.355352,0.000911,0.000892,0.000844
0.867991,1.590172,1.050001,0.994621,0.633445,0.620110,0.586772
0.256117,4.720259,0.496298,4.976553,2.392114,2.341754,2.215853
0.727590,4.931031,0.777763,3.976415,0.077335,0.075707,0.071638
0.556709,1.662115,0.561737,4.114413,1.995689,1.955036,1.853403
0.144802,4.819616,0.756806,0.580276,5.655858,5.537247,5.240719
0.116040,1.628400,0.371202,3.012595,3.709760,3.631660,3.436409
0.056399,4.431924,1.008594,4.243782,8.197049,8.026879,7.601453
0.422757,4.542051,0.644781,1.079153,1.337755,1.310565,1.242589
0.095376,1.529463,1.075309,4.093151,17.141371,16.809164,15.978642
0.020627,2.866055,0.448423,0.072530,3.543013,3.468424,3.281953
0.314227,4.557823,1.194260,4.854552,1.787605,1.750267,1.656921
0.448318,2.023134,1.278998,0.819000,0.092173,0.090381,0.085899
0.620413,1.678893,0.547688,2.995217,0.516037,0.505181,0.478039
0.471905,4.838998,0.355358,3.701116,0.509084,0.498366,0.471572
0.310105,1.040132,0.958228,1.411438,0.056380,0.055194,0.052228
0.256699,4.673067,0.255027,6.264106,2.419019,2.368092,2.240776
0.334619,5.531905,0.900413,1.052587,0.022180,0.021725,0.020587
0.213387,1.462208,0.656341,0.105030,2.940943,2.879049,2.724312
0.370719,2.111729,0.849333,0.749579,0.039766,0.038933,0.036848
0.812935,0.232539,1.046066,0.662967,0.000236,0.000231,0.000219
0.305913,2.290129,0.637884,2.270912,0.016118,0.015779,0.014930
0.100477,4.736512,0.482669,1.803775,4.764245,4.663957,4.413239
0.693259,3.940606,0.857164,3.779768,0.000992,0.000971,0.000919
0.181079,4.776267,0.290278,1.038299,3.181365,3.114389,2.946951
0.896079,0.266853,1.272053,0.141490,0.000283,0.000277,0.000262
0.272581,4.535700,0.517350,1.314189,1.553779,1.521145,1.439562
0.352758,4.784323,0.271733,5.876871,1.355516,1.326979,1.255636
0.420626,4.757575,0.288977,4.438366,1.140388,1.116380,1.056360
0.195541,1.712780,0.281702,4.751338,2.186207,2.140182,2.025121
0.169924,1.564716,0.276022,5.753352,3.404236,3.332568,3.153398
0.358667,1.666188,0.034694,5.720246,1.138729,1.114755,1.054822
0.478593,1.594801,0.618431,2.357349,1.197025,1.171825,1.108824
0.504775,5.217343,0.269233,4.092316,0.010997,0.010765,0.010186
0.782793,2.770233,0.706078,3.709399,0.000371,0.000363,0.000344
0.174690,1.288895,0.719733,2.693530,1.553028,1.520360,1.438691
0.053805,4.699959,0.262288,3.218368,3.941762,3.858778,3.651317
0.118389,0.881667,0.243882,4.922586,0.391196,0.382960,0.362371
0.088245,1.550680,0.243384,0.547229,3.663970,3.586833,3.393993
0.313247,4.920043,0.863525,3.673394,0.899336,0.880457,0.833260
0.636289,4.661641,0.904195,4.186703,0.660862,0.646949,0.612167
0.951564,2.262577,1.050982,2.349532,0.000865,0.000847,0.000801
0.470896,2.378637,0.754925,1.985040,0.002718,0.002661,0.002518
0.081618,3.209903,1.426468,5.069438,6.281206,6.220294,6.068016
1.117671,0.791427,1.478698,1.682253,0.001312,0.001285,0.001217
0.446678,0.179342,0.536515,5.847096,0.000943,0.000923,0.000873
0.076959,2.025741,0.842911,4.468550,4.061566,3.976778,3.764808
0.176853,4.177348,0.632137,0.246614,0.401262,0.392829,0.371748
0.249429,3.653012,0.528952,1.493251,0.017288,0.016925,0.016015
0.327350,1.614098,0.813786,0.790339,2.428282,2.377173,2.249403
0.439621,5.639879,0.840788,5.072368,0.002631,0.002576,0.002437
0.678930,2.315148,1.156073,3.332852,0.002839,0.002779,0.002631
0.398852,0.756027,0.711082,2.727837,0.012899,0.012630,0.011959
0.292790,4.766824,0.652077,3.897915,2.271574,2.223753,2.104200
0.411325,4.811072,0.746326,6.263826,1.479950,1.448866,1.371158
0.146194,1.014072,0.951354,0.959727,0.651348,0.637675,0.603492
0.164654,1.349189,0.637078,4.467246,2.771200,2.713020,2.567569
1.054780,4.742657,0.622928,5.180358,0.786887,0.770321,0.728909
0.119731,1.508033,1.014811,4.400247,13.957770,13.683186,12.996723
0.378116,1.356670,0.706702,1.783261,0.294614,0.288412,0.272906
0.425752,3.046107,0.231083,3.321304,0.001026,0.001004,0.000950
0.592275,3.982353,0.342516,4.125367,0.001799,0.001761,0.001666
0.061192,1.695090,1.262221,5.708126,38.985584,38.347317,36.751640
0.230937,5.090540,0.487591,3.122219,0.356939,0.349426,0.330643
0.780551,1.508505,0.855873,2.215338,0.486177,0.475942,0.450354
0.772724,1.478776,0.395377,0.766869,0.379035,0.371055,0.351107
0.018413,0.854735,0.652932,3.972675,5.349986,5.237411,4.955976
0.552190,1.511610,1.057816,6.121387,4.853869,4.762217,4.533086
0.317181,4.840473,1.036670,3.881286,2.198444,2.152465,2.037516
0.845740,4.820356,0.374819,4.270627,0.308275,0.301786,0.285562
0.735959,6.121758,0.866380,0.978980,0.000417,0.000408,0.000386
0.485997,1.515482,0.398822,5.498279,1.798398,1.760644,1.666259
0.089355,1.731187,0.278295,0.365162,3.264883,3.196148,3.024312
0.597796,6.197658,0.708611,5.817340,0.000367,0.000359,0.000340
0.578722,5.046536,1.300691,5.049036,0.045756,0.044794,0.042388
0.419492,2.093319,0.452349,6.127934,0.029828,0.029201,0.027635
0.605220,1.397635,0.786282,2.688539,0.279430,0.273565,0.258900
0.933756,0.096593,1.118553,1.138570,0.000327,0.000320,0.000303
0.408091,4.655443,0.415453,3.132370,1.503569,1.471918,1.392790
0.601711,4.724683,0.488088,5.068122,0.771545,0.755302,0.714695
0.161589,4.642151,1.246705,1.847339,41.398468,40.879147,39.580849
0.364731,2.587699,0.439965,1.824475,0.003277,0.003208,0.003036
0.401358,3.002989,0.664499,2.588171,0.001353,0.001325,0.001253
0.082192,5.022509,1.025913,2.003398,9.478489,9.289786,8.818031
0.528869,1.689053,0.731506,3.764822,1.644507,1.611276,1.528199
0.124394,5.029891,0.596472,6.151741,1.893970,1.854100,1.754425
0.305014,1.615471,0.760449,2.172114,2.298450,2.250064,2.129098
1.020710,4.426829,1.180249,3.878418,0.020868,0.020428,0.019330
0.074461,1.831425,0.582183,0.765351,3.750029,3.671087,3.473731
0.212873,4.865028,0.712818,5.346571,1.959221,1.917976,1.814865
0.031972,3.231993,0.738514,2.743090,3.305616,3.236085,3.062257
0.241696,1.497859,0.639029,6.001524,3.476724,3.403605,3.220809
0.133668,4.600919,0.969020,0.625119,10.766195,10.547978,10.002436
0.684281,3.910324,0.199764,4.653400,0.001448,0.001418,0.001341
1.121002,6.160514,1.040980,6.112655,0.000201,0.000196,0.000186
0.875241,1.454273,0.602630,1.207428,0.185756,0.181846,0.172069
0.095058,4.736382,0.165286,5.549828,3.512868,3.438913,3.254025
0.159981,1.918124,1.192725,2.629266,3.185764,3.121463,2.960711
0.533472,2.184697,0.872143,2.385529,0.004517,0.004422,0.004184
1.247254,4.995368,1.261213,5.462974,0.026890,0.026324,0.024909
0.215699,4.560122,0.635679,0.656225,2.926200,2.864769,2.711193
0.289636,1.331154,1.008270,1.056314,0.703924,0.689122,0.652116
0.047306,1.764190,0.730363,4.857934,6.382466,6.248376,5.913150
0.007964,1.303299,0.430892,3.327562,4.570662,4.474438,4.233879
0.168215,4.758652,1.002778,3.319490,9.368736,9.175375,8.691970
0.109103,1.322363,1.336019,3.715728,54.317951,53.685524,52.104462
0.329835,0.573597,1.111269,0.981586,0.009480,0.009281,0.008783
0.233470,1.949884,1.338019,3.344438,3.096457,3.045932,2.919620
0.020742,2.781036,0.329071,3.073177,3.147922,3.081650,2.915970
0.281640,4.832117,0.800595,0.828996,3.876093,3.796279,3.596745
0.925685,4.357486,1.188942,3.689744,0.012572,0.012308,0.011646
0.418735,2.479608,1.209991,3.582345,0.009833,0.009633,0.009133
0.114366,1.299027,0.334693,2.431404,2.029958,1.987223,1.880383
0.428761,4.683200,0.993258,5.468285,2.122492,2.077860,1.966282
0.191537,1.552665,1.132851,4.082720,25.401186,24.977873,23.919592
1.045236,2.844034,0.972163,2.963775,0.000200,0.000196,0.000185
0.073405,2.042072,0.460803,3.670567,2.210093,2.163565,2.047246
0.272169,1.615564,0.568294,4.050901,3.878557,3.797106,3.593479
0.006157,0.611544,0.767599,5.966748,7.045151,6.897091,6.526940
0.060916,3.589253,0.589082,1.970735,1.100867,1.077694,1.019763
0.143355,1.545775,1.142428,3.923663,24.164482,23.734581,22.659824
0.080633,0.951575,1.222129,1.918718,5.397687,5.294654,5.037071
0.669299,2.329910,0.282002,0.771536,0.002678,0.002622,0.002481
0.104135,4.791895,0.540888,2.794997,4.680313,4.581795,4.335499
0.194498,1.557836,0.611017,1.980684,3.300838,3.231347,3.057620
0.867662,1.171111,1.212952,2.656450,0.181177,0.178093,0.170384
0.189980,4.506116,1.448484,5.047093,10.274939,10.102096,9.669986
0.305980,1.765572,1.286785,0.890919,2.324380,2.277971,2.161947
0.636592,4.015285,0.630753,2.666443,0.002924,0.002863,0.002709
0.111169,1.367619,1.179146,3.456958,21.051043,20.671083,19.721184
0.036426,3.714379,1.125497,5.474924,9.508627,9.321733,8.854498
0.339660,4.338980,0.325508,2.591812,0.099770,0.097670,0.092419
0.067474,5.136862,0.925362,2.782186,6.669053,6.531028,6.185966
0.274632,1.806543,0.174799,6.182763,0.530406,0.519240,0.491324
0.057820,5.781355,0.524491,2.660882,1.313051,1.285412,1.216313
0.333381,1.811122,0.936865,3.355560,0.812069,0.795248,0.753194
0.276259,1.523664,0.985425,0.361540,4.947764,4.844448,4.586156
0.740998,3.449521,0.604478,2.760720,0.000309,0.000303,0.000286
0.775420,0.078556,0.529166,0.779655,0.000278,0.000272,0.000257
0.304822,0.532939,0.127069,2.196839,0.006103,0.005975,0.005654
0.277227,4.762810,0.709776,2.936531,4.004665,3.920634,3.710556
0.804821,4.424448,0.700538,3.825581,0.021561,0.021107,0.019972
0.228626,1.706430,0.836724,5.302273,5.372230,5.262798,4.989219
0.109303,4.668364,0.849304,2.514434,8.476010,8.299231,7.857280
0.117517,5.130657,0.667345,1.681796,1.840519,1.801853,1.705190
0.259141,4.712342,0.367129,0.174516,2.821795,2.762390,2.613878
0.522965,1.503246,0.983823,1.834752,0.868218,0.849941,0.804247
0.616304,1.639960,0.609207,2.150421,0.520701,0.509739,0.482334
0.414688,1.541008,0.446808,1.659003,1.223810,1.198045,1.133634
0.055277,3.745198,0.744559,1.203275,2.145705,2.100641,1.987982
0.676655,2.931800,0.398166,3.424554,0.000333,0.000326,0.000308
0.583371,4.644360,0.834548,0.305808,3.961447,3.884228,3.691180
0.228222,5.653201,0.794936,5.986812,0.027883,0.027296,0.025829
0.633528,2.060001,0.815250,1.536468,0.005882,0.005758,0.005449
0.140199,2.424371,0.687185,3.380999,0.192290,0.188242,0.178124
0.561604,1.577478,1.122873,1.571934,1.219643,1.193968,1.129782
1.047084,2.255077,1.113373,2.876711,0.001167,0.001142,0.001081
0.915546,5.945737,1.184801,5.450183,0.000256,0.000251,0.000237
0.772342,1.750634,0.316717,0.987911,0.123327,0.120731,0.114241
0.715607,4.759300,0.390803,4.923458,0.555236,0.543546,0.514324
0.286431,4.554435,1.251423,3.138283,7.155513,7.024230,6.696025
0.087489,1.399161,0.244790,2.213530,3.106867,3.041460,2.877940
0.085608,5.173646,1.149956,3.839165,7.211918,7.070075,6.715465
0.503799,1.330938,0.133477,1.417725,0.103195,0.101022,0.095591
0.407863,5.977153,1.016664,5.753153,0.002139,0.002094,0.001982
0.153321,4.680625,1.064843,0.259188,15.106473,14.806722,14.057344
0.290434,4.767982,0.420783,0.124058,2.315887,2.267134,2.145251
0.082236,1.466102,0.644013,3.239647,5.406301,5.292537,5.008126
0.476422,1.497535,0.652891,5.292274,3.222123,3.156880,2.993773
0.751358,0.719845,0.385775,0.811445,0.000761,0.000745,0.000705
0.301777,4.733108,1.040524,0.234815,10.065179,9.866843,9.371002
0.095750,2.214896,0.808063,2.363813,1.184626,1.159709,1.097417
0.479512,0.611390,0.678921,0.891343,0.001494,0.001463,0.001384
0.211799,6.260869,0.317312,1.026432,0.012251,0.011993,0.011348
0.047739,1.921876,0.987772,3.649355,9.763647,9.562372,9.059184
0.047764,3.381143,0.393719,3.369466,1.238146,1.212080,1.146915
0.342801,0.151407,0.372818,4.963866,0.002634,0.002578,0.002440
0.698997,2.029129,1.063975,1.919306,0.006082,0.005954,0.005633
0.141082,1.834687,0.907625,0.727939,3.212269,3.144970,2.976722
0.832389,4.619562,1.264355,5.056066,0.358147,0.350608,0.331760
0.098497,1.579078,1.223699,1.540932,14.501199,14.215029,13.499606
0.145956,4.895689,0.523001,2.567868,3.030340,2.966562,2.807115
0.223719,4.960034,1.215746,5.080713,2.086395,2.043366,1.935796
0.450482,6.086263,1.074525,0.099196,0.001519,0.001487,0.001407
0.920979,3.468393,0.868440,3.885537,0.000219,0.000214,0.000203
0.667057,3.555555,0.522903,3.381175,0.000378,0.000370,0.000350
0.291897,4.790034,0.560965,3.546343,2.079442,2.035667,1.926228
0.507013,4.926046,1.212970,3.860410,0.413053,0.404575,0.383381
0.554988,4.825041,1.070513,3.040981,4.795771,4.711315,4.500175
0.176353,5.152386,0.962639,1.668545,1.514024,1.484218,1.409703
0.699996,5.682756,1.280486,5.532897,0.000870,0.000852,0.000806
0.466263,4.685418,0.625124,1.759438,4.912319,4.813559,4.566658
0.517727,4.893665,0.509011,0.691252,0.428209,0.419251,0.396855
0.032013,3.388299,0.504638,5.233068,2.557125,2.503293,2.368713
0.664782,5.380172,1.122181,5.565301,0.002303,0.002255,0.002134
0.737154,2.567133,1.132067,3.358875,0.000754,0.000738,0.000698
0.387578,3.171471,1.032547,4.368164,0.003233,0.003166,0.002998
0.474105,2.668880,1.433692,3.320575,0.007754,0.007597,0.007205
0.495047,0.687015,1.042422,0.504397,0.002416,0.002365,0.002238
0.035195,3.308545,1.363111,2.244078,20.713064,20.405275,19.635809
0.636141,5.272048,1.235922,5.418412,0.005642,0.005523,0.005226
0.261434,1.577632,0.961704,2.514221,4.753246,4.653541,4.404277
0.167765,4.598414,0.613262,4.889392,2.856818,2.796676,2.646318
0.610985,0.272964,0.108243,0.513382,0.000567,0.000555,0.000525
0.983639,5.469192,0.653172,5.370683,0.000857,0.000839,0.000794
0.119099,5.263301,0.420197,4.183450,0.653309,0.639556,0.605171
0.161167,1.626217,0.578172,4.591685,4.945336,4.841353,4.581397
0.773694,1.783292,0.720998,1.474489,0.049479,0.048438,0.045834
0.483611,3.981193,0.609231,3.206095,0.003497,0.003424,0.003240
0.786856,5.458985,0.621471,4.396088,0.001749,0.001712,0.001620
0.209134,5.029972,0.983950,5.363124,0.936551,0.916881,0.867705
0.035812,5.235135,0.183402,3.897820,3.044211,2.980123,2.819901
0.055225,2.242919,0.541335,4.277992,2.365382,2.315589,2.191108
0.182769,4.945503,0.581108,0.281034,1.656837,1.621964,1.534781
0.363534,5.009822,0.712532,4.929502,0.137977,0.135072,0.127810
0.655721,1.806699,0.996893,1.592483,0.057093,0.055891,0.052887
0.709723,4.593032,0.520408,3.681388,0.281960,0.276024,0.261185
0.493742,4.796052,1.494458,5.024968,2.439273,2.389194,2.263994
0.183702,1.587359,1.260757,2.006376,11.443623,11.214442,10.641490
0.148928,2.336419,0.754227,6.009840,0.348976,0.341681,0.323442
0.153936,4.704129,0.469883,0.085307,3.986295,3.902376,3.692578
0.575029,4.860908,0.893006,5.536825,0.275135,0.269343,0.254863
0.238687,4.784037,0.822032,4.348359,2.958170,2.895906,2.740245
0.569495,1.755858,1.407706,0.466484,1.429236,1.405028,1.344508
0.154498,1.776241,1.400895,0.975029,15.452872,15.196542,14.555716
0.119813,4.537550,0.430953,3.986515,2.760211,2.702102,2.556827
0.090616,4.531204,0.516408,0.441701,4.063830,3.978285,3.764423
0.481521,1.372515,0.864624,1.147756,0.194982,0.190877,0.180615
0.331545,1.778578,1.005333,3.592733,1.808983,1.773093,1.683367
0.385775,1.588477,0.997856,0.151586,4.727993,4.630509,4.386800
0.525040,4.663075,0.292185,1.297366,1.758224,1.721324,1.629074
0.231715,1.572948,0.444763,3.096301,3.115857,3.050262,2.886273
0.057441,1.517022,1.094010,1.133309,12.181823,11.933336,11.312119
0.219146,4.806703,0.097876,4.411578,2.013591,1.971200,1.865221
0.303511,4.590806,0.783236,4.193519,1.377511,1.348512,1.276014
0.489781,5.051735,1.174458,4.979721,0.060592,0.059317,0.056130
0.249885,4.881422,0.762959,1.848260,3.246404,3.179699,3.012935
0.565501,1.536617,0.542529,1.513386,0.738314,0.722770,0.683912
0.442046,1.555920,1.114228,3.178371,8.304346,8.146477,7.751803
0.233879,1.838670,0.966488,5.156277,3.185100,3.125296,2.975784
0.362337,1.035484,1.034615,6.181535,0.055003,0.053856,0.050990
0.841510,3.091563,1.010749,4.332872,0.000449,0.000439,0.000416
0.270675,1.701338,1.004040,3.572852,5.469706,5.360609,5.087867
0.059514,3.994767,0.785720,5.834972,2.954820,2.892788,2.737707
0.444826,4.967486,0.189859,1.727090,0.166355,0.162853,0.154100
0.482261,1.173202,0.947425,6.057440,0.060467,0.059211,0.056071
0.207606,1.517154,0.828963,1.003404,3.804025,3.723972,3.523839
0.560753,4.627683,0.444470,4.149389,0.508831,0.498119,0.471338
0.625679,1.612757,0.577156,0.394763,1.005700,0.984536,0.931628
0.857415,2.984824,0.656665,2.306685,0.000258,0.000253,0.000239
0.289550,2.869910,0.129562,4.292827,0.004633,0.004536,0.004292
0.376880,4.899583,1.315600,4.870671,0.983252,0.962803,0.911678
0.074217,4.793501,1.200128,0.398776,27.593149,27.088514,25.826931
0.354011,4.493901,0.588341,2.080893,0.689393,0.674976,0.638934
0.193415,1.183274,0.129626,3.353830,0.397111,0.388751,0.367850
0.729758,0.369626,0.548510,6.195462,0.000317,0.000310,0.000294
0.050998,4.476304,1.207050,0.428632,28.065655,27.560722,26.298393
0.096411,5.013587,1.283385,5.840913,15.942312,15.649127,14.916162
0.896152,4.655988,0.990079,5.550827,0.633070,0.619756,0.586470
0.954230,1.355377,1.092501,0.708940,0.051321,0.050241,0.047540
1.214103,2.362988,1.498851,1.351709,0.001671,0.001637,0.001551
0.829689,5.447818,0.664141,5.919159,0.000903,0.000884,0.000836
0.193033,1.162174,1.290251,0.003789,2.784341,2.733081,2.604929
0.056281,3.856398,1.246796,3.043520,10.115944,9.927950,9.457964
1.086931,1.932997,1.219683,1.472701,0.008912,0.008724,0.008255
0.044629,3.403077,0.744059,5.049524,2.198392,2.152176,2.036638
0.340943,1.616231,0.614105,1.150211,1.684814,1.649344,1.560670
0.560073,5.406806,0.643875,3.952758,0.004892,0.004790,0.004533
0.353333,5.691620,0.487988,0.218291,0.004123,0.004036,0.003819
0.684696,3.212074,0.879024,2.862703,0.000274,0.000269,0.000254
0.817357,1.174205,1.132928,0.309684,0.012045,0.011792,0.011159
0.617396,1.332737,0.957322,2.841764,0.250526,0.245428,0.232681
0.095144,1.687650,0.659524,5.783367,5.503830,5.388072,5.098677
0.026521,5.726117,1.448560,5.468495,55.973618,55.341309,53.760544
0.008652,0.332015,0.850022,3.393970,8.331762,8.157279,7.721072
0.166167,4.467210,0.821432,2.218928,3.173993,3.107930,2.942771
0.456020,0.465265,1.189626,0.366489,0.002583,0.002528,0.002393
0.569389,4.870801,0.781749,4.312829,0.211391,0.206941,0.195815
0.517968,3.871712,1.068756,4.899053,0.003493,0.003420,0.003237
0.384143,5.170454,0.305679,4.841567,0.028165,0.027572,0.026089
0.191471,4.461019,0.594157,0.550789,1.655372,1.620569,1.533559
0.773170,3.028222,1.227216,3.030643,0.000314,0.000307,0.000291
0.355560,0.347417,1.357038,5.466534,0.015373,0.015094,0.014396
0.577199,4.780384,0.883142,0.027585,1.859211,1.820838,1.724906
0.413658,1.424568,0.871107,2.488308,0.790658,0.774034,0.732474
0.141364,4.896125,0.766714,1.350289,4.838014,4.736976,4.484380
0.380407,0.430654,0.451598,5.494864,0.002496,0.002444,0.002312
0.079102,3.730788,1.051415,3.360311,1.635998,1.602162,1.517572
0.505016,5.957628,0.954511,0.280838,0.001015,0.000994,0.000941
0.277057,3.899760,1.126680,3.627778,0.035848,0.035097,0.033221
0.316859,4.797540,0.462339,3.823871,1.508791,1.477027,1.397617
0.258646,1.580494,1.018854,1.187613,4.306249,4.215793,3.989654
0.047998,1.620837,1.380915,1.561201,35.020638,34.483208,33.139637
0.347352,1.585929,1.288879,2.739001,10.424743,10.224039,9.722279
0.289087,4.628951,1.384857,3.112465,39.378601,38.844040,37.507629
0.343605,4.844877,0.988970,4.640181,1.185961,1.161003,1.098609
0.885559,4.627660,0.728227,5.476824,0.417667,0.408877,0.386899
0.222803,4.979909,1.129662,4.240700,1.686465,1.651548,1.564257
1.000821,4.914098,1.087214,4.792929,0.044717,0.043776,0.041422
0.680260,1.507367,0.748345,3.190938,2.054785,2.012666,1.907370
0.141949,1.405365,0.587302,4.780139,3.765695,3.686502,3.488521
0.862584,1.276818,0.987908,0.266027,0.030863,0.030215,0.028595
0.032248,2.234311,0.430612,1.749880,3.271162,3.202296,3.030130
0.243045,1.671426,0.230111,6.164788,1.944065,1.903137,1.800818
0.313643,1.562515,0.297707,3.845953,2.531230,2.477946,2.344733
0.183025,1.671440,0.513226,5.443035,3.633478,3.557021,3.365879
0.535480,3.196733,1.016034,3.973310,0.000777,0.000761,0.000720
0.196115,1.468334,0.500620,4.679755,3.491281,3.417833,3.234214
0.023267,3.686720,1.262243,5.275586,21.192844,20.823166,19.898966
0.267582,5.858182,0.593000,2.690254,0.017500,0.017133,0.016217
